品目,産地,年,月,数量_kg,金額_円
かれい,愛媛,2020,9,1,324
ひらめ,合計,2020,1,1686,3776699
ひらめ,合計,2020,2,1381,3162547
ひらめ,合計,2020,3,1512,3336436
ひらめ,合計,2020,4,1751,2896762
ひらめ,合計,2020,5,2306,3021256
ひらめ,合計,2020,6,1414,2889582
ひらめ,合計,2020,7,1149,2758560
ひらめ,合計,2020,8,1282,3115526
ひらめ,合計,2020,9,1043,2591913
ひらめ,合計,2020,10,1114,2734235
ひらめ,合計,2020,11,1010,2451138
ひらめ,合計,2020,12,1523,3389616
ひらめ,広島,2020,1,680,1089409
ひらめ,広島,2020,2,495,821820
ひらめ,広島,2020,3,611,971098
ひらめ,広島,2020,4,1013,1063209
ひらめ,広島,2020,5,1684,1407267
ひらめ,広島,2020,6,514,506883
ひらめ,広島,2020,7,192,220861
ひらめ,広島,2020,8,267,422644
ひらめ,広島,2020,9,125,167462
ひらめ,広島,2020,10,131,127201
ひらめ,広島,2020,11,218,360466
ひらめ,広島,2020,12,578,899483
ひらめ,愛媛,2020,1,1006,2687290
ひらめ,愛媛,2020,2,886,2340727
ひらめ,愛媛,2020,3,901,2365338
ひらめ,愛媛,2020,4,738,1833553
ひらめ,愛媛,2020,5,623,1613989
ひらめ,愛媛,2020,6,900,2382699
ひらめ,愛媛,2020,7,957,2537699
ひらめ,愛媛,2020,8,1016,2692882
ひらめ,愛媛,2020,9,918,2424451
ひらめ,愛媛,2020,10,983,2607034
ひらめ,愛媛,2020,11,792,2090672
ひらめ,愛媛,2020,12,946,2490133
めばる,合計,2020,1,1360,1530526
めばる,合計,2020,2,1896,2079921
めばる,合計,2020,3,2892,2994462
めばる,合計,2020,4,2629,2564195
めばる,合計,2020,5,3321,3223713
めばる,合計,2020,6,2858,3131787
めばる,合計,2020,7,1966,2676694
めばる,合計,2020,8,1794,2570391
めばる,合計,2020,9,1241,1830846
めばる,合計,2020,10,1172,1601749
めばる,合計,2020,11,1111,1562724
めばる,合計,2020,12,1510,1913138
めばる,広島,2020,1,1229,1340062
めばる,広島,2020,2,1817,1979164
めばる,広島,2020,3,2713,2776642
めばる,広島,2020,4,2469,2380267
めばる,広島,2020,5,3150,2972505
めばる,広島,2020,6,2611,2781614
めばる,広島,2020,7,1916,2592388
めばる,広島,2020,8,1780,2554785
めばる,広島,2020,9,1241,1830355
めばる,広島,2020,10,1172,1601749
めばる,広島,2020,11,1100,1543598
めばる,広島,2020,12,1491,1887007
めばる,山口,2020,1,24,34316
めばる,山口,2020,2,11,13164
めばる,山口,2020,3,18,28020
めばる,山口,2020,4,22,23858
めばる,山口,2020,5,5,7301
めばる,山口,2020,6,1,302
めばる,愛媛,2020,1,108,156148
めばる,愛媛,2020,2,68,87593
めばる,愛媛,2020,3,161,189800
めばる,愛媛,2020,4,138,160070
めばる,愛媛,2020,5,166,243907
めばる,愛媛,2020,6,246,349871
めばる,愛媛,2020,7,50,84306
めばる,愛媛,2020,8,14,15606
めばる,愛媛,2020,9,1,491
めばる,愛媛,2020,11,12,19126
めばる,愛媛,2020,12,20,26131
ほご,合計,2020,1,761,545106
ほご,合計,2020,2,449,373821
ほご,合計,2020,3,596,449635
ほご,合計,2020,4,566,400553
ほご,合計,2020,5,700,555427
ほご,合計,2020,6,580,491370
ほご,合計,2020,7,341,334569
ほご,合計,2020,8,524,520732
ほご,合計,2020,9,424,373347
ほご,合計,2020,10,474,464925
ほご,合計,2020,11,709,661896
ほご,合計,2020,12,623,559985
ほご,広島,2020,1,649,457178
ほご,広島,2020,2,358,306838
ほご,広島,2020,3,476,362555
ほご,広島,2020,4,447,336976
ほご,広島,2020,5,643,494223
ほご,広島,2020,6,471,354549
ほご,広島,2020,7,321,312829
ほご,広島,2020,8,517,515311
ほご,広島,2020,9,368,352525
ほご,広島,2020,10,436,436080
ほご,広島,2020,11,701,649746
ほご,広島,2020,12,609,552211
ほご,山口,2020,1,68,46470
ほご,山口,2020,2,39,24764
ほご,山口,2020,3,55,24375
ほご,山口,2020,4,48,16332
ほご,山口,2020,5,3,1577
ほご,愛媛,2020,1,44,41458
ほご,愛媛,2020,2,52,42219
ほご,愛媛,2020,3,65,62705
ほご,愛媛,2020,4,70,47245
ほご,愛媛,2020,5,53,59627
ほご,愛媛,2020,6,109,136821
ほご,愛媛,2020,7,20,21740
ほご,愛媛,2020,8,7,5421
ほご,愛媛,2020,9,57,20822
ほご,愛媛,2020,10,38,28845
ほご,愛媛,2020,11,9,12150
ほご,愛媛,2020,12,14,7774
あいなめ,合計,2020,1,52,53789
あいなめ,合計,2020,2,40,41788
あいなめ,合計,2020,3,84,101513
あいなめ,合計,2020,4,139,158855
あいなめ,合計,2020,5,175,186601
あいなめ,合計,2020,6,106,84873
あいなめ,合計,2020,7,44,45840
あいなめ,合計,2020,8,53,34711
あいなめ,合計,2020,9,65,42027
あいなめ,合計,2020,10,39,32533
あいなめ,合計,2020,11,40,51776
あいなめ,合計,2020,12,56,60046
あいなめ,広島,2020,1,51,53368
あいなめ,広島,2020,2,39,41248
あいなめ,広島,2020,3,83,99612
あいなめ,広島,2020,4,124,150453
あいなめ,広島,2020,5,174,186342
あいなめ,広島,2020,6,106,84873
あいなめ,広島,2020,7,44,45840
あいなめ,広島,2020,8,53,34711
あいなめ,広島,2020,9,65,42027
あいなめ,広島,2020,10,39,32533
あいなめ,広島,2020,11,40,51776
あいなめ,広島,2020,12,56,60046
あいなめ,山口,2020,1,1,324
あいなめ,山口,2020,2,1,540
あいなめ,山口,2020,3,1,1685
あいなめ,山口,2020,4,12,5940
あいなめ,山口,2020,5,1,259
あいなめ,愛媛,2020,1,1,97
あいなめ,愛媛,2020,3,1,216
あいなめ,愛媛,2020,4,2,2462
おこぜ,合計,2020,1,197,360927
おこぜ,合計,2020,2,386,597422
おこぜ,合計,2020,3,371,529879
おこぜ,合計,2020,4,494,562740
おこぜ,合計,2020,5,794,806233
おこぜ,合計,2020,6,844,919818
おこぜ,合計,2020,7,573,798828
おこぜ,合計,2020,8,528,757511
おこぜ,合計,2020,9,306,510117
おこぜ,合計,2020,10,262,481793
おこぜ,合計,2020,11,189,393797
おこぜ,合計,2020,12,144,286649
おこぜ,広島,2020,1,177,315670
おこぜ,広島,2020,2,344,520967
おこぜ,広島,2020,3,321,447795
おこぜ,広島,2020,4,433,493071
おこぜ,広島,2020,5,738,747966
おこぜ,広島,2020,6,781,846458
おこぜ,広島,2020,7,537,737468
おこぜ,広島,2020,8,497,708609
おこぜ,広島,2020,9,296,491488
おこぜ,広島,2020,10,257,472451
おこぜ,広島,2020,11,189,393797
おこぜ,広島,2020,12,133,262111
おこぜ,山口,2020,4,1,216
おこぜ,山口,2020,5,2,1944
おこぜ,山口,2020,6,2,864
おこぜ,愛媛,2020,1,20,45257
おこぜ,愛媛,2020,2,42,76455
おこぜ,愛媛,2020,3,50,82084
おこぜ,愛媛,2020,4,60,69453
おこぜ,愛媛,2020,5,55,56323
おこぜ,愛媛,2020,6,62,72496
おこぜ,愛媛,2020,7,36,61360
おこぜ,愛媛,2020,8,31,48902
おこぜ,愛媛,2020,9,10,18629
おこぜ,愛媛,2020,10,5,9342
おこぜ,愛媛,2020,12,11,24538
こち,合計,2020,1,967,434185
こち,合計,2020,2,1101,486722
こち,合計,2020,3,1282,549927
こち,合計,2020,4,1039,352567
こち,合計,2020,5,431,192235
こち,合計,2020,6,415,220287
こち,合計,2020,7,306,151816
こち,合計,2020,8,275,119215
こち,合計,2020,9,215,70095
こち,合計,2020,10,187,88447
こち,合計,2020,11,203,95517
こち,合計,2020,12,1166,377035
こち,広島,2020,1,960,431505
こち,広島,2020,2,1101,486722
こち,広島,2020,3,1282,549927
こち,広島,2020,4,1032,351779
こち,広島,2020,5,424,191425
こち,広島,2020,6,415,220287
こち,広島,2020,7,306,151816
こち,広島,2020,8,275,119215
こち,広島,2020,9,215,70095
こち,広島,2020,10,187,88447
こち,広島,2020,11,203,95517
こち,広島,2020,12,1166,377035
こち,山口,2020,1,2,238
こち,山口,2020,4,4,637
こち,山口,2020,5,8,810
こち,愛媛,2020,1,5,2442
こち,愛媛,2020,4,3,151
たなご,合計,2020,1,97,56194
たなご,合計,2020,2,146,83302
たなご,合計,2020,3,452,293714
たなご,合計,2020,4,362,203572
たなご,合計,2020,5,104,44026
たなご,合計,2020,6,40,19593
たなご,合計,2020,7,25,14166
たなご,合計,2020,8,121,63926
たなご,合計,2020,9,128,72687
たなご,合計,2020,10,158,74954
たなご,合計,2020,11,146,80705
たなご,合計,2020,12,132,61952
たなご,広島,2020,1,87,52651
たなご,広島,2020,2,143,81746
たなご,広島,2020,3,449,292861
たなご,広島,2020,4,359,201844
たなご,広島,2020,5,104,44026
たなご,広島,2020,6,38,19161
たなご,広島,2020,7,25,14166
たなご,広島,2020,8,121,63926
たなご,広島,2020,9,128,72687
たなご,広島,2020,10,158,74954
たなご,広島,2020,11,146,80705
たなご,広島,2020,12,132,61952
たなご,愛媛,2020,1,10,3543
たなご,愛媛,2020,2,3,1556
たなご,愛媛,2020,3,3,853
たなご,愛媛,2020,4,3,1728
たなご,愛媛,2020,6,2,432
べら,合計,2020,1,1,1771
べら,合計,2020,3,1,1728
べら,合計,2020,4,63,93488
べら,合計,2020,5,295,484306
べら,合計,2020,6,308,462528
べら,合計,2020,7,72,109975
べら,合計,2020,8,49,91930
べら,合計,2020,9,27,45118
べら,合計,2020,10,28,58158
べら,合計,2020,11,36,72468
べら,合計,2020,12,12,22582
べら,広島,2020,1,1,1771
べら,広島,2020,3,1,1728
べら,広島,2020,4,33,45268
べら,広島,2020,5,64,119310
べら,広島,2020,6,189,303510
べら,広島,2020,7,72,109975
べら,広島,2020,8,46,86681
べら,広島,2020,9,27,45118
べら,広島,2020,10,28,58158
べら,広島,2020,11,36,72468
べら,広島,2020,12,12,22582
べら,山口,2020,4,30,48220
べら,山口,2020,5,231,364996
べら,山口,2020,6,119,159018
べら,愛媛,2020,8,3,5249
むつ,合計,2020,11,10,6264
むつ,広島,2020,11,10,6264
さごし,合計,2020,1,759,386031
さごし,合計,2020,2,628,456442
さごし,合計,2020,3,292,285787
さごし,合計,2020,4,614,470658
さごし,合計,2020,5,580,358605
さごし,合計,2020,6,343,235546
さごし,合計,2020,7,256,242137
さごし,合計,2020,8,267,249778
さごし,合計,2020,9,200,62603
さごし,合計,2020,10,310,152730
さごし,合計,2020,11,328,180259
さごし,合計,2020,12,181,102133
さごし,島根,2020,2,31,16220
さごし,広島,2020,1,684,325766
さごし,広島,2020,2,597,440222
さごし,広島,2020,3,292,285787
さごし,広島,2020,4,614,470658
さごし,広島,2020,5,580,358605
さごし,広島,2020,6,343,235546
さごし,広島,2020,7,256,242137
さごし,広島,2020,8,267,249778
さごし,広島,2020,9,200,62603
さごし,広島,2020,10,310,152730
さごし,広島,2020,11,328,180259
さごし,広島,2020,12,172,96949
さごし,愛媛,2020,1,74,60265
さごし,愛媛,2020,12,10,5184
わち,合計,2020,2,60,49303
わち,合計,2020,9,84,39528
わち,合計,2020,10,30,12960
わち,合計,2020,11,51,23112
わち,合計,2020,12,2,567
わち,広島,2020,2,60,49303
わち,広島,2020,9,84,39528
わち,広島,2020,10,30,12960
わち,広島,2020,11,51,23112
わち,広島,2020,12,2,567
はも,合計,2020,1,16,2279
はも,合計,2020,2,11,2829
はも,合計,2020,3,32,7226
はも,合計,2020,4,321,88859
はも,合計,2020,5,861,311073
はも,合計,2020,6,1507,761331
はも,合計,2020,7,3749,1686226
はも,合計,2020,8,4386,1494730
はも,合計,2020,9,1982,765849
はも,合計,2020,10,1827,635433
はも,合計,2020,11,1540,395195
はも,合計,2020,12,832,170665
はも,広島,2020,1,16,2279
はも,広島,2020,2,11,2829
はも,広島,2020,3,32,7226
はも,広島,2020,4,321,88859
はも,広島,2020,5,861,311073
はも,広島,2020,6,1507,761331
はも,広島,2020,7,3749,1686226
はも,広島,2020,8,4386,1494730
はも,広島,2020,9,1982,765849
はも,広島,2020,10,1827,635433
はも,広島,2020,11,1540,395195
はも,広島,2020,12,832,170665
あなご,合計,2020,1,714,870748
あなご,合計,2020,2,692,843510
あなご,合計,2020,3,555,739360
あなご,合計,2020,4,540,832903
あなご,合計,2020,5,496,702504
あなご,合計,2020,6,361,562349
あなご,合計,2020,7,378,657563
あなご,合計,2020,8,386,719514
あなご,合計,2020,9,442,714374
あなご,合計,2020,10,444,753677
あなご,合計,2020,11,688,1129888
あなご,合計,2020,12,1293,2108123
あなご,島根,2020,1,8,12096
あなご,島根,2020,4,40,66960
あなご,島根,2020,5,67,112968
あなご,島根,2020,9,44,80352
あなご,島根,2020,10,91,155855
あなご,島根,2020,11,76,129654
あなご,島根,2020,12,64,116208
あなご,広島,2020,1,610,680978
あなご,広島,2020,2,581,636760
あなご,広島,2020,3,457,562713
あなご,広島,2020,4,401,563128
あなご,広島,2020,5,319,381556
あなご,広島,2020,6,212,306249
あなご,広島,2020,7,241,426950
あなご,広島,2020,8,264,498665
あなご,広島,2020,9,285,441097
あなご,広島,2020,10,234,380003
あなご,広島,2020,11,501,807265
あなご,広島,2020,12,1074,1699747
あなご,愛媛,2020,1,3,842
あなご,愛媛,2020,5,1,216
あなご,愛媛,2020,6,1,23
あなご,愛媛,2020,7,1,302
あなご,福岡,2020,1,93,176832
あなご,福岡,2020,2,111,206750
あなご,福岡,2020,3,98,176647
あなご,福岡,2020,4,100,202815
あなご,福岡,2020,5,110,207764
あなご,福岡,2020,6,148,256077
あなご,福岡,2020,7,137,230311
あなご,福岡,2020,8,122,220849
あなご,福岡,2020,9,113,192925
あなご,福岡,2020,10,120,217819
あなご,福岡,2020,11,112,192969
あなご,福岡,2020,12,155,292168
えい,合計,2020,1,211,12545
えい,合計,2020,2,158,9765
えい,合計,2020,3,147,9646
えい,合計,2020,4,175,13700
えい,合計,2020,5,104,8153
えい,合計,2020,6,77,8927
えい,合計,2020,7,42,6951
えい,合計,2020,8,54,6170
えい,合計,2020,9,44,9596
えい,合計,2020,10,97,16070
えい,合計,2020,11,329,43246
えい,合計,2020,12,303,24276
えい,広島,2020,1,210,12156
えい,広島,2020,2,158,9765
えい,広島,2020,3,147,9646
えい,広島,2020,4,175,13700
えい,広島,2020,5,104,8153
えい,広島,2020,6,77,8927
えい,広島,2020,7,42,6951
えい,広島,2020,8,54,6170
えい,広島,2020,9,44,9596
えい,広島,2020,10,97,16070
えい,広島,2020,11,329,43246
えい,広島,2020,12,303,24276
えい,愛媛,2020,1,1,389
さけ,合計,2020,1,1490,2785668
さけ,合計,2020,2,1603,2950746
さけ,合計,2020,3,1815,3443131
さけ,合計,2020,4,1459,2784573
さけ,合計,2020,5,1561,2850591
さけ,合計,2020,6,1714,3184654
さけ,合計,2020,7,1591,2973365
さけ,合計,2020,8,2004,3721440
さけ,合計,2020,9,1695,3072034
さけ,合計,2020,10,2025,3639715
さけ,合計,2020,11,1817,3303819
さけ,合計,2020,12,3000,5397853
さけ,広島,2020,1,1181,2220828
さけ,広島,2020,2,1109,2054257
さけ,広島,2020,3,1236,2372012
さけ,広島,2020,4,1085,2072900
さけ,広島,2020,5,945,1776080
さけ,広島,2020,6,1322,2474687
さけ,広島,2020,7,1131,2138528
さけ,広島,2020,8,1455,2726564
さけ,広島,2020,9,1264,2314641
さけ,広島,2020,10,1492,2730802
さけ,広島,2020,11,1398,2596569
さけ,広島,2020,12,2402,4383014
さけ,愛媛,2020,1,309,564840
さけ,愛媛,2020,2,494,896489
さけ,愛媛,2020,3,579,1071119
さけ,愛媛,2020,4,374,711673
さけ,愛媛,2020,5,615,1074511
さけ,愛媛,2020,6,393,709967
さけ,愛媛,2020,7,460,834837
さけ,愛媛,2020,8,549,994876
さけ,愛媛,2020,9,432,757393
さけ,愛媛,2020,10,533,908913
さけ,愛媛,2020,11,419,707250
さけ,愛媛,2020,12,598,1014839
ふぐ,合計,2020,1,260,360773
ふぐ,合計,2020,2,438,470327
ふぐ,合計,2020,3,471,357719
ふぐ,合計,2020,4,224,117716
ふぐ,合計,2020,5,136,42381
ふぐ,合計,2020,6,17,9350
ふぐ,合計,2020,7,26,14838
ふぐ,合計,2020,8,17,15434
ふぐ,合計,2020,9,36,52737
ふぐ,合計,2020,10,63,81462
ふぐ,合計,2020,11,126,214625
ふぐ,合計,2020,12,349,715471
ふぐ,広島,2020,1,260,360773
ふぐ,広島,2020,2,438,470327
ふぐ,広島,2020,3,471,357719
ふぐ,広島,2020,4,224,117716
ふぐ,広島,2020,5,136,42381
ふぐ,広島,2020,6,17,9350
ふぐ,広島,2020,7,26,14838
ふぐ,広島,2020,8,17,15434
ふぐ,広島,2020,9,36,52737
ふぐ,広島,2020,10,63,81462
ふぐ,広島,2020,11,126,214625
ふぐ,広島,2020,12,349,715471
いか,合計,2020,1,2061,1990607
いか,合計,2020,2,2982,2565012
いか,合計,2020,3,3651,3348585
いか,合計,2020,4,2771,2718007
いか,合計,2020,5,4054,3391216
いか,合計,2020,6,3730,3293165
いか,合計,2020,7,3375,2709555
いか,合計,2020,8,2027,2140960
いか,合計,2020,9,1612,1513335
いか,合計,2020,10,1986,1678869
いか,合計,2020,11,3627,2631874
いか,合計,2020,12,4849,3077386
いか,広島,2020,1,2041,1967927
いか,広島,2020,2,2973,2560044
いか,広島,2020,3,3312,2989886
いか,広島,2020,4,2562,2523252
いか,広島,2020,5,3645,3146142
いか,広島,2020,6,3681,3262332
いか,広島,2020,7,3375,2709555
いか,広島,2020,8,2018,2133832
いか,広島,2020,9,1597,1502103
いか,広島,2020,10,1986,1678869
いか,広島,2020,11,3627,2631874
いか,広島,2020,12,4761,3034186
いか,山口,2020,4,185,173771
いか,山口,2020,5,408,245074
いか,山口,2020,6,35,13877
いか,愛媛,2020,1,16,18576
いか,愛媛,2020,2,9,4968
いか,愛媛,2020,3,1,1825
いか,愛媛,2020,4,4,2948
いか,愛媛,2020,6,14,16956
いか,愛媛,2020,8,9,7128
いか,愛媛,2020,9,15,11232
いか,愛媛,2020,12,88,43200
いか,大分,2020,1,4,4104
いか,大分,2020,3,337,356874
いか,大分,2020,4,20,18036
たこ,合計,2020,1,2770,4958528
たこ,合計,2020,2,2049,3848966
たこ,合計,2020,3,2658,5075356
たこ,合計,2020,4,3790,6075906
たこ,合計,2020,5,4461,6376123
たこ,合計,2020,6,5368,7404330
たこ,合計,2020,7,6212,7782486
たこ,合計,2020,8,6809,8067512
たこ,合計,2020,9,2393,3416992
たこ,合計,2020,10,994,2040897
たこ,合計,2020,11,1215,2440254
たこ,合計,2020,12,2520,4619501
たこ,合計,2020,1,143,247662
たこ,合計,2020,11,75,99900
たこ,合計,2020,12,808,1084698
たこ,広島,2020,1,2611,4692290
たこ,広島,2020,2,2027,3814989
たこ,広島,2020,3,2620,5017231
たこ,広島,2020,4,3772,6050915
たこ,広島,2020,5,4418,6325828
たこ,広島,2020,6,5315,7344657
たこ,広島,2020,7,6189,7760594
たこ,広島,2020,8,6796,8053828
たこ,広島,2020,9,2393,3416992
たこ,広島,2020,10,994,2040897
たこ,広島,2020,11,1140,2340354
たこ,広島,2020,12,1713,3534803
たこ,山口,2020,2,1,540
たこ,山口,2020,5,2,734
たこ,愛媛,2020,1,15,18576
たこ,愛媛,2020,2,21,33437
たこ,愛媛,2020,3,38,58125
たこ,愛媛,2020,4,18,24991
たこ,愛媛,2020,5,42,49561
たこ,愛媛,2020,6,53,59673
たこ,愛媛,2020,7,23,21892
たこ,愛媛,2020,8,13,13684
かに,合計,2020,1,143,349706
かに,合計,2020,2,199,484326
かに,合計,2020,3,243,457400
かに,合計,2020,4,157,260530
かに,合計,2020,5,79,85642
かに,合計,2020,6,166,177699
かに,合計,2020,7,160,198348
かに,合計,2020,8,188,250232
かに,合計,2020,9,159,223906
かに,合計,2020,10,222,366609
かに,合計,2020,11,109,191362
かに,合計,2020,12,172,734618
かに,広島,2020,1,143,349274
かに,広島,2020,2,199,484326
かに,広島,2020,3,243,457400
かに,広島,2020,4,157,260530
かに,広島,2020,5,79,85642
かに,広島,2020,6,166,177699
かに,広島,2020,7,160,198348
かに,広島,2020,8,188,250232
かに,広島,2020,9,159,223906
かに,広島,2020,10,222,366609
かに,広島,2020,11,109,191362
かに,広島,2020,12,172,734618
かに,愛媛,2020,1,1,432
うに,合計,2020,1,18,369900
うに,合計,2020,2,21,386100
うに,合計,2020,3,16,271620
うに,合計,2020,4,23,393768
うに,合計,2020,5,35,725112
うに,合計,2020,6,41,1190160
うに,合計,2020,7,21,612684
うに,合計,2020,8,35,1019412
うに,合計,2020,9,27,775764
うに,合計,2020,10,21,484920
うに,合計,2020,11,21,257256
うに,合計,2020,12,38,864648
うに,東京,2020,1,18,340200
うに,東京,2020,2,21,366876
うに,東京,2020,3,15,240516
うに,東京,2020,4,22,365580
うに,東京,2020,5,23,366660
うに,東京,2020,6,24,397224
うに,東京,2020,7,14,248724
うに,東京,2020,8,18,362232
うに,東京,2020,9,15,202824
うに,東京,2020,10,11,144612
うに,東京,2020,11,19,193968
うに,東京,2020,12,35,701676
うに,広島,2020,1,1,29700
うに,広島,2020,2,1,14040
うに,広島,2020,3,1,26568
うに,広島,2020,4,1,28188
うに,広島,2020,5,1,21384
うに,広島,2020,6,1,13608
うに,広島,2020,7,1,12420
うに,広島,2020,8,1,31860
うに,広島,2020,9,1,61560
うに,広島,2020,10,1,26136
うに,広島,2020,11,2,47952
うに,広島,2020,12,3,162972
うに,愛媛,2020,2,1,5184
うに,愛媛,2020,3,1,4536
うに,愛媛,2020,5,11,337068
うに,愛媛,2020,6,17,779328
うに,愛媛,2020,7,7,351540
うに,愛媛,2020,8,16,625320
うに,愛媛,2020,9,12,511380
うに,愛媛,2020,10,10,314172
うに,愛媛,2020,11,1,15336
なまこ,合計,2020,1,716,1091988
なまこ,合計,2020,2,732,941414
なまこ,合計,2020,3,267,218031
なまこ,合計,2020,5,25,1060290
なまこ,合計,2020,11,25,35942
なまこ,合計,2020,12,1189,3120978
なまこ,広島,2020,1,641,1005113
なまこ,広島,2020,2,654,859172
なまこ,広島,2020,3,247,205071
なまこ,広島,2020,5,25,1060290
なまこ,広島,2020,11,18,20714
なまこ,広島,2020,12,1189,3120978
なまこ,愛媛,2020,1,76,86875
なまこ,愛媛,2020,2,78,82242
なまこ,愛媛,2020,3,20,12960
なまこ,愛媛,2020,11,7,15228
えび,合計,2020,1,833,1410501
えび,合計,2020,2,721,1176517
えび,合計,2020,3,956,1511413
えび,合計,2020,4,532,817860
えび,合計,2020,5,784,1377274
えび,合計,2020,6,1388,2534302
えび,合計,2020,7,3719,4419300
えび,合計,2020,8,3746,4441138
えび,合計,2020,9,1044,2034220
えび,合計,2020,10,2992,4612624
えび,合計,2020,11,4625,6216814
えび,合計,2020,12,3627,6061574
えび,広島,2020,1,829,1389441
えび,広島,2020,2,716,1148934
えび,広島,2020,3,951,1487102
えび,広島,2020,4,530,810581
えび,広島,2020,5,782,1363882
えび,広島,2020,6,1385,2518739
えび,広島,2020,7,3714,4396048
えび,広島,2020,8,3741,4415759
えび,広島,2020,9,1039,2008377
えび,広島,2020,10,2988,4593603
えび,広島,2020,11,4622,6198497
えび,広島,2020,12,3626,6052988
えび,福岡,2020,1,4,21060
えび,福岡,2020,2,5,27583
えび,福岡,2020,3,5,24311
えび,福岡,2020,4,1,7279
えび,福岡,2020,5,3,13392
えび,福岡,2020,6,3,15563
えび,福岡,2020,7,5,23252
えび,福岡,2020,8,5,25379
えび,福岡,2020,9,5,25843
えび,福岡,2020,10,4,19021
えび,福岡,2020,11,3,18317
えび,福岡,2020,12,2,8586
伊勢えび,合計,2020,1,2,13478
伊勢えび,合計,2020,2,3,14040
伊勢えび,合計,2020,3,1,2700
伊勢えび,合計,2020,4,2,11988
伊勢えび,合計,2020,5,5,34506
伊勢えび,合計,2020,6,1,3240
伊勢えび,合計,2020,9,16,88657
伊勢えび,合計,2020,10,10,37800
伊勢えび,合計,2020,11,3,32832
伊勢えび,広島,2020,1,1,8618
伊勢えび,広島,2020,4,1,9288
伊勢えび,広島,2020,5,1,13122
伊勢えび,広島,2020,6,1,3240
伊勢えび,広島,2020,9,1,4957
伊勢えび,広島,2020,11,3,32832
伊勢えび,福岡,2020,3,1,2700
伊勢えび,福岡,2020,4,1,2700
伊勢えび,大分,2020,1,1,4860
伊勢えび,大分,2020,2,3,14040
伊勢えび,大分,2020,5,3,21384
伊勢えび,大分,2020,9,15,83700
伊勢えび,大分,2020,10,10,37800
あさり,合計,2020,1,270,227331
あさり,合計,2020,2,522,388258
あさり,合計,2020,3,708,536838
あさり,合計,2020,4,763,615573
あさり,合計,2020,5,572,476569
あさり,合計,2020,6,553,492154
あさり,合計,2020,7,416,381433
あさり,合計,2020,8,166,128128
あさり,合計,2020,9,103,84078
あさり,合計,2020,10,370,328982
あさり,合計,2020,11,399,365747
あさり,合計,2020,12,306,276328
あさり,広島,2020,2,10,8640
あさり,広島,2020,3,180,153360
あさり,広島,2020,4,145,116640
あさり,広島,2020,5,80,69120
あさり,広島,2020,6,160,184561
あさり,広島,2020,7,102,120906
あさり,広島,2020,8,20,20520
あさり,広島,2020,9,55,55620
あさり,広島,2020,10,165,159840
あさり,広島,2020,11,210,209207
あさり,広島,2020,12,170,164160
あさり,山口,2020,1,270,227331
あさり,山口,2020,2,512,379618
あさり,山口,2020,3,528,383478
あさり,山口,2020,4,618,498933
あさり,山口,2020,5,492,407449
あさり,山口,2020,6,393,307593
あさり,山口,2020,7,315,260527
あさり,山口,2020,8,146,107608
あさり,山口,2020,9,48,28458
あさり,山口,2020,10,205,169142
あさり,山口,2020,11,189,156540
あさり,山口,2020,12,136,112168
はまぐり,合計,2020,1,22,19810
はまぐり,合計,2020,2,22,28838
はまぐり,合計,2020,3,206,197618
はまぐり,合計,2020,4,3,2268
はまぐり,合計,2020,7,2,1361
はまぐり,合計,2020,9,1,2160
はまぐり,合計,2020,11,18,15077
はまぐり,合計,2020,12,448,431677
はまぐり,三重,2020,1,20,17995
はまぐり,三重,2020,3,39,35381
はまぐり,三重,2020,12,160,144094
はまぐり,広島,2020,1,2,1815
はまぐり,広島,2020,2,22,28838
はまぐり,広島,2020,3,167,162237
はまぐり,広島,2020,4,3,2268
はまぐり,広島,2020,7,2,1361
はまぐり,広島,2020,9,1,2160
はまぐり,広島,2020,11,18,15077
はまぐり,広島,2020,12,288,287583
ﾎﾝﾋﾞﾉｽ貝,合計,2020,2,6,4213
ﾎﾝﾋﾞﾉｽ貝,合計,2020,3,5,3240
ﾎﾝﾋﾞﾉｽ貝,広島,2020,2,6,4213
ﾎﾝﾋﾞﾉｽ貝,広島,2020,3,5,3240
さざえ,合計,2020,1,1005,566715
さざえ,合計,2020,2,1148,651924
さざえ,合計,2020,3,1099,647761
さざえ,合計,2020,4,687,439574
さざえ,合計,2020,5,891,549610
さざえ,合計,2020,6,1036,659316
さざえ,合計,2020,7,1135,687815
さざえ,合計,2020,8,1505,871079
さざえ,合計,2020,9,1006,590731
さざえ,合計,2020,10,1183,763543
さざえ,合計,2020,11,1536,866044
さざえ,合計,2020,12,1573,953475
さざえ,広島,2020,1,487,280898
さざえ,広島,2020,2,422,264603
さざえ,広島,2020,3,270,178251
さざえ,広島,2020,4,306,203692
さざえ,広島,2020,5,504,310982
さざえ,広島,2020,6,689,446510
さざえ,広島,2020,7,854,506675
さざえ,広島,2020,8,1072,607937
さざえ,広島,2020,9,780,447823
さざえ,広島,2020,10,878,554343
さざえ,広島,2020,11,1129,619642
さざえ,広島,2020,12,1554,942351
さざえ,山口,2020,5,2,1296
さざえ,愛媛,2020,1,508,280471
さざえ,愛媛,2020,2,726,387321
さざえ,愛媛,2020,3,829,469510
さざえ,愛媛,2020,4,381,235882
さざえ,愛媛,2020,5,385,237332
さざえ,愛媛,2020,6,347,212806
