品目,産地,年,月,数量_kg,金額_円
ひらめ,合計,2022,9,1049,2503169
ひらめ,合計,2022,10,899,2041277
ひらめ,合計,2022,11,792,1771708
ひらめ,合計,2022,12,1265,2764738
ひらめ,広島,2022,1,1051,1691502
ひらめ,広島,2022,2,653,1213562
ひらめ,広島,2022,3,1115,1857011
ひらめ,広島,2022,4,1175,1658266
ひらめ,広島,2022,5,1179,1412060
ひらめ,広島,2022,6,481,533920
ひらめ,広島,2022,7,304,346999
ひらめ,広島,2022,8,387,369359
ひらめ,広島,2022,9,662,1422211
ひらめ,広島,2022,10,899,2041277
ひらめ,広島,2022,11,792,1771708
ひらめ,広島,2022,12,1265,2764738
ひらめ,愛媛,2022,1,811,2250972
ひらめ,愛媛,2022,2,636,1769652
ひらめ,愛媛,2022,3,995,2747095
ひらめ,愛媛,2022,4,901,2484890
ひらめ,愛媛,2022,5,793,2194517
ひらめ,愛媛,2022,6,938,2596143
ひらめ,愛媛,2022,7,1077,2982633
ひらめ,愛媛,2022,8,1181,3287329
ひらめ,愛媛,2022,9,387,1080958
めばる,合計,2022,1,986,1516347
めばる,合計,2022,2,1214,2158911
めばる,合計,2022,3,2274,3877743
めばる,合計,2022,4,2045,3427685
めばる,合計,2022,5,1637,2692751
めばる,合計,2022,6,1267,2326853
めばる,合計,2022,7,1290,2366236
めばる,合計,2022,8,1010,2093607
めばる,合計,2022,9,669,1428223
めばる,合計,2022,10,605,1270275
めばる,合計,2022,11,1033,2239255
めばる,合計,2022,12,1213,2218603
めばる,広島,2022,1,935,1429007
めばる,広島,2022,2,1170,2082435
めばる,広島,2022,3,2167,3713472
めばる,広島,2022,4,1995,3344473
めばる,広島,2022,5,1599,2632742
めばる,広島,2022,6,1250,2297573
めばる,広島,2022,7,1283,2357262
めばる,広島,2022,8,1004,2087592
めばる,広島,2022,9,669,1428223
めばる,広島,2022,10,605,1270275
めばる,広島,2022,11,1033,2239255
めばる,広島,2022,12,1213,2218603
めばる,山口,2022,2,1,1080
めばる,山口,2022,4,1,702
めばる,愛媛,2022,1,51,87340
めばる,愛媛,2022,2,42,75396
めばる,愛媛,2022,3,107,164271
めばる,愛媛,2022,4,50,82510
めばる,愛媛,2022,5,38,60009
めばる,愛媛,2022,6,17,29280
めばる,愛媛,2022,7,7,8974
めばる,愛媛,2022,8,6,6015
ほご,合計,2022,1,430,489657
ほご,合計,2022,2,449,508320
ほご,合計,2022,3,992,1103711
ほご,合計,2022,4,810,829144
ほご,合計,2022,5,665,692445
ほご,合計,2022,6,531,653033
ほご,合計,2022,7,382,437515
ほご,合計,2022,8,570,688912
ほご,合計,2022,9,626,716583
ほご,合計,2022,10,474,596593
ほご,合計,2022,11,487,525569
ほご,合計,2022,12,424,441024
ほご,広島,2022,1,404,453866
ほご,広島,2022,2,408,455935
ほご,広島,2022,3,931,1041551
ほご,広島,2022,4,775,793568
ほご,広島,2022,5,645,669516
ほご,広島,2022,6,506,615082
ほご,広島,2022,7,378,434599
ほご,広島,2022,8,567,688080
ほご,広島,2022,9,622,714617
ほご,広島,2022,10,464,583860
ほご,広島,2022,11,478,514375
ほご,広島,2022,12,419,440311
ほご,山口,2022,2,7,1890
ほご,山口,2022,3,5,1490
ほご,山口,2022,4,3,605
ほご,山口,2022,7,3,1080
ほご,山口,2022,8,2,616
ほご,山口,2022,9,4,1966
ほご,山口,2022,10,4,1123
ほご,山口,2022,11,4,1868
ほご,山口,2022,12,5,713
ほご,愛媛,2022,1,26,35791
ほご,愛媛,2022,2,34,50495
ほご,愛媛,2022,3,56,60670
ほご,愛媛,2022,4,33,34971
ほご,愛媛,2022,5,21,22929
ほご,愛媛,2022,6,25,37951
ほご,愛媛,2022,7,2,1836
ほご,愛媛,2022,8,1,216
ほご,愛媛,2022,10,6,11610
ほご,愛媛,2022,11,5,9326
あいなめ,合計,2022,1,12,13624
あいなめ,合計,2022,2,21,31544
あいなめ,合計,2022,3,85,159458
あいなめ,合計,2022,4,117,182121
あいなめ,合計,2022,5,80,129547
あいなめ,合計,2022,6,45,78215
あいなめ,合計,2022,7,23,15119
あいなめ,合計,2022,8,46,29010
あいなめ,合計,2022,9,39,40950
あいなめ,合計,2022,10,27,40055
あいなめ,合計,2022,11,19,34245
あいなめ,合計,2022,12,9,15012
あいなめ,広島,2022,1,12,13624
あいなめ,広島,2022,2,21,31544
あいなめ,広島,2022,3,85,159458
あいなめ,広島,2022,4,117,181905
あいなめ,広島,2022,5,80,129547
あいなめ,広島,2022,6,45,78215
あいなめ,広島,2022,7,23,15119
あいなめ,広島,2022,8,46,29010
あいなめ,広島,2022,9,39,40950
あいなめ,広島,2022,10,27,40055
あいなめ,広島,2022,11,19,34245
あいなめ,広島,2022,12,9,15012
あいなめ,山口,2022,4,1,216
おこぜ,合計,2022,1,379,658928
おこぜ,合計,2022,2,534,879844
おこぜ,合計,2022,3,823,1330121
おこぜ,合計,2022,4,745,1231210
おこぜ,合計,2022,5,1021,1630153
おこぜ,合計,2022,6,679,1333997
おこぜ,合計,2022,7,282,591815
おこぜ,合計,2022,8,251,506526
おこぜ,合計,2022,9,247,591762
おこぜ,合計,2022,10,233,546149
おこぜ,合計,2022,11,237,587265
おこぜ,合計,2022,12,74,214379
おこぜ,広島,2022,1,351,599836
おこぜ,広島,2022,2,505,828981
おこぜ,広島,2022,3,786,1275964
おこぜ,広島,2022,4,701,1168305
おこぜ,広島,2022,5,995,1599664
おこぜ,広島,2022,6,662,1300933
おこぜ,広島,2022,7,272,572240
おこぜ,広島,2022,8,238,479898
おこぜ,広島,2022,9,247,591762
おこぜ,広島,2022,10,228,534307
おこぜ,広島,2022,11,237,587265
おこぜ,広島,2022,12,74,214379
おこぜ,愛媛,2022,1,28,59092
おこぜ,愛媛,2022,2,29,50863
おこぜ,愛媛,2022,3,36,54157
おこぜ,愛媛,2022,4,44,62905
おこぜ,愛媛,2022,5,26,30489
おこぜ,愛媛,2022,6,18,33064
おこぜ,愛媛,2022,7,11,19575
おこぜ,愛媛,2022,8,13,26628
おこぜ,愛媛,2022,10,5,11842
こち,合計,2022,1,1239,520456
こち,合計,2022,2,1345,746665
こち,合計,2022,3,2151,1058856
こち,合計,2022,4,1494,668094
こち,合計,2022,5,278,178813
こち,合計,2022,6,301,193169
こち,合計,2022,7,132,57627
こち,合計,2022,8,78,45391
こち,合計,2022,9,124,90503
こち,合計,2022,10,82,60395
こち,合計,2022,11,54,42153
こち,合計,2022,12,970,445309
こち,広島,2022,1,1239,520456
こち,広島,2022,2,1345,746665
こち,広島,2022,3,2149,1057625
こち,広島,2022,4,1494,668094
こち,広島,2022,5,278,178813
こち,広島,2022,6,300,193050
こち,広島,2022,7,132,57627
こち,広島,2022,8,78,45391
こち,広島,2022,9,124,90503
こち,広島,2022,10,81,60298
こち,広島,2022,11,54,42153
こち,広島,2022,12,970,445309
こち,愛媛,2022,3,2,1231
こち,愛媛,2022,6,1,119
こち,愛媛,2022,10,1,97
たなご,合計,2022,1,42,18505
たなご,合計,2022,2,52,24751
たなご,合計,2022,3,192,151827
たなご,合計,2022,4,179,137970
たなご,合計,2022,5,74,36543
たなご,合計,2022,6,27,13065
たなご,合計,2022,7,114,63923
たなご,合計,2022,8,340,236060
たなご,合計,2022,9,384,314511
たなご,合計,2022,10,255,196877
たなご,合計,2022,11,264,207762
たなご,合計,2022,12,67,40521
たなご,広島,2022,1,42,18505
たなご,広島,2022,2,52,24146
たなご,広島,2022,3,192,151827
たなご,広島,2022,4,179,137970
たなご,広島,2022,5,74,36543
たなご,広島,2022,6,27,13065
たなご,広島,2022,7,114,63923
たなご,広島,2022,8,340,236060
たなご,広島,2022,9,384,314511
たなご,広島,2022,10,255,196877
たなご,広島,2022,11,264,207762
たなご,広島,2022,12,67,40521
たなご,愛媛,2022,2,1,605
べら,合計,2022,1,1,712
べら,合計,2022,3,1,1728
べら,合計,2022,4,41,69089
べら,合計,2022,5,280,514038
べら,合計,2022,6,170,273826
べら,合計,2022,7,230,368137
べら,合計,2022,8,91,128286
べら,合計,2022,9,57,96789
べら,合計,2022,10,43,73351
べら,合計,2022,11,123,182800
べら,合計,2022,12,6,13333
べら,広島,2022,1,1,712
べら,広島,2022,3,1,1728
べら,広島,2022,4,25,42164
べら,広島,2022,5,138,276395
べら,広島,2022,6,99,159897
べら,広島,2022,7,151,251035
べら,広島,2022,8,64,89393
べら,広島,2022,9,33,61330
べら,広島,2022,10,31,55609
べら,広島,2022,11,88,141706
べら,広島,2022,12,6,13333
べら,山口,2022,4,17,26925
べら,山口,2022,5,142,237643
べら,山口,2022,6,72,113929
べら,山口,2022,7,69,101687
べら,山口,2022,8,24,32207
べら,山口,2022,9,12,18404
べら,山口,2022,10,5,6836
べら,山口,2022,11,36,41094
べら,愛媛,2022,7,10,15415
べら,愛媛,2022,8,3,6686
べら,愛媛,2022,9,12,17055
べら,愛媛,2022,10,7,10906
むつ,合計,2022,9,15,9655
むつ,合計,2022,10,21,12794
むつ,広島,2022,9,15,9655
むつ,広島,2022,10,21,12794
さごし,合計,2022,1,118,83716
さごし,合計,2022,2,143,159416
さごし,合計,2022,3,181,178667
さごし,合計,2022,4,186,192881
さごし,合計,2022,5,94,47426
さごし,合計,2022,6,1,907
さごし,合計,2022,7,181,186973
さごし,合計,2022,8,46,58207
さごし,合計,2022,9,45,34149
さごし,合計,2022,10,51,36116
さごし,合計,2022,11,95,77036
さごし,合計,2022,12,291,351266
さごし,広島,2022,1,118,83716
さごし,広島,2022,2,143,159416
さごし,広島,2022,3,181,178667
さごし,広島,2022,4,186,192881
さごし,広島,2022,5,94,47426
さごし,広島,2022,6,1,907
さごし,広島,2022,7,181,186973
さごし,広島,2022,8,46,58207
さごし,広島,2022,9,45,34149
さごし,広島,2022,10,51,36116
さごし,広島,2022,11,71,63849
さごし,広島,2022,12,150,199861
さごし,山口,2022,11,24,13187
さごし,愛媛,2022,12,140,151405
はも,合計,2022,1,79,8455
はも,合計,2022,2,6,616
はも,合計,2022,3,29,4413
はも,合計,2022,4,413,187544
はも,合計,2022,5,1758,777802
はも,合計,2022,6,3388,1911952
はも,合計,2022,7,4110,2156159
はも,合計,2022,8,4749,2311461
はも,合計,2022,9,2522,1386962
はも,合計,2022,10,2993,1093477
はも,合計,2022,11,3604,802316
はも,合計,2022,12,1909,374490
はも,広島,2022,1,79,8455
はも,広島,2022,2,6,616
はも,広島,2022,3,29,4413
はも,広島,2022,4,397,179541
はも,広島,2022,5,1756,776441
はも,広島,2022,6,3388,1911952
はも,広島,2022,7,4110,2156159
はも,広島,2022,8,4749,2311461
はも,広島,2022,9,2522,1386962
はも,広島,2022,10,2993,1093477
はも,広島,2022,11,3604,802316
はも,広島,2022,12,1909,374490
はも,愛媛,2022,4,16,8003
はも,愛媛,2022,5,2,1361
あなご,合計,2022,1,373,494751
あなご,合計,2022,2,345,480528
あなご,合計,2022,3,375,557657
あなご,合計,2022,4,134,247790
あなご,合計,2022,5,332,482161
あなご,合計,2022,6,185,457052
あなご,合計,2022,7,243,625861
あなご,合計,2022,8,331,795306
あなご,合計,2022,9,204,550374
あなご,合計,2022,10,226,545785
あなご,合計,2022,11,430,882531
あなご,合計,2022,12,744,1660479
あなご,島根,2022,1,32,55296
あなご,島根,2022,2,12,20736
あなご,島根,2022,3,24,36288
あなご,広島,2022,1,260,263299
あなご,広島,2022,2,224,250236
あなご,広島,2022,3,256,338768
あなご,広島,2022,4,110,197607
あなご,広島,2022,5,316,446179
あなご,広島,2022,6,152,382536
あなご,広島,2022,7,193,516514
あなご,広島,2022,8,272,667331
あなご,広島,2022,9,186,514181
あなご,広島,2022,10,186,452339
あなご,広島,2022,11,366,735856
あなご,広島,2022,12,702,1566075
あなご,福岡,2022,1,81,176156
あなご,福岡,2022,2,109,209556
あなご,福岡,2022,3,95,182601
あなご,福岡,2022,4,24,50183
あなご,福岡,2022,5,16,35982
あなご,福岡,2022,6,33,74516
あなご,福岡,2022,7,49,109347
あなご,福岡,2022,8,59,127975
あなご,福岡,2022,9,18,36193
あなご,福岡,2022,10,40,93446
あなご,福岡,2022,11,64,146675
あなご,福岡,2022,12,41,94404
えい,合計,2022,1,401,38053
えい,合計,2022,2,475,55126
えい,合計,2022,3,798,88035
えい,合計,2022,4,361,34771
えい,合計,2022,5,14,3111
えい,合計,2022,6,68,11911
えい,合計,2022,7,8,1707
えい,合計,2022,8,71,17885
えい,合計,2022,10,122,33752
えい,合計,2022,11,399,92088
えい,合計,2022,12,323,57857
えい,広島,2022,1,401,38053
えい,広島,2022,2,475,55126
えい,広島,2022,3,798,88035
えい,広島,2022,4,361,34771
えい,広島,2022,5,14,3111
えい,広島,2022,6,68,11911
えい,広島,2022,7,8,1707
えい,広島,2022,8,71,17885
えい,広島,2022,10,122,33752
えい,広島,2022,11,399,92088
えい,広島,2022,12,323,57857
さけ,合計,2022,1,1417,2888486
さけ,合計,2022,2,1552,3250972
さけ,合計,2022,3,1764,4205743
さけ,合計,2022,4,1894,4636658
さけ,合計,2022,5,1898,4585653
さけ,合計,2022,6,1941,4604174
さけ,合計,2022,7,1498,3932108
さけ,合計,2022,8,1716,4274278
さけ,合計,2022,9,1426,3601404
さけ,合計,2022,10,1617,4049264
さけ,合計,2022,11,1302,3458636
さけ,合計,2022,12,2480,6502924
さけ,広島,2022,1,995,2037798
さけ,広島,2022,2,1256,2653163
さけ,広島,2022,3,1253,2988854
さけ,広島,2022,4,1342,3282371
さけ,広島,2022,5,1543,3638957
さけ,広島,2022,6,1483,3379660
さけ,広島,2022,7,1044,2721551
さけ,広島,2022,8,1254,3050870
さけ,広島,2022,9,945,2331612
さけ,広島,2022,10,1120,2734690
さけ,広島,2022,11,912,2424169
さけ,広島,2022,12,1746,4564004
さけ,愛媛,2022,1,422,850688
さけ,愛媛,2022,2,296,597809
さけ,愛媛,2022,3,511,1216889
さけ,愛媛,2022,4,551,1354287
さけ,愛媛,2022,5,355,946696
さけ,愛媛,2022,6,458,1224514
さけ,愛媛,2022,7,454,1210557
さけ,愛媛,2022,8,462,1223408
さけ,愛媛,2022,9,481,1269792
さけ,愛媛,2022,10,497,1314574
さけ,愛媛,2022,11,390,1034467
さけ,愛媛,2022,12,734,1938920
ふぐ,合計,2022,1,566,531493
ふぐ,合計,2022,2,778,587159
ふぐ,合計,2022,3,1157,891543
ふぐ,合計,2022,4,594,292061
ふぐ,合計,2022,5,140,50063
ふぐ,合計,2022,6,36,24841
ふぐ,合計,2022,7,17,10477
ふぐ,合計,2022,8,25,19742
ふぐ,合計,2022,9,55,85710
ふぐ,合計,2022,10,92,191809
ふぐ,合計,2022,11,196,384250
ふぐ,合計,2022,12,498,1424547
ふぐ,広島,2022,1,565,531147
ふぐ,広島,2022,2,778,587159
ふぐ,広島,2022,3,1157,891543
ふぐ,広島,2022,4,594,292061
ふぐ,広島,2022,5,140,50063
ふぐ,広島,2022,6,36,24841
ふぐ,広島,2022,7,17,10477
ふぐ,広島,2022,8,25,19742
ふぐ,広島,2022,9,55,85710
ふぐ,広島,2022,10,92,191809
ふぐ,広島,2022,11,196,384250
ふぐ,広島,2022,12,498,1424547
ふぐ,愛媛,2022,1,1,346
いか,合計,2022,1,3896,2948867
いか,合計,2022,2,2199,1932997
いか,合計,2022,3,3066,2933478
いか,合計,2022,4,2792,3117944
いか,合計,2022,5,3236,3584409
いか,合計,2022,6,1861,2682409
いか,合計,2022,7,2902,3745089
いか,合計,2022,8,2020,2915076
いか,合計,2022,9,1740,2591451
いか,合計,2022,10,1994,2654411
いか,合計,2022,11,4040,3848635
いか,合計,2022,12,3906,3895470
いか,広島,2022,1,3896,2948867
いか,広島,2022,2,2199,1932997
いか,広島,2022,3,2856,2670714
いか,広島,2022,4,2660,2969541
いか,広島,2022,5,3051,3454874
いか,広島,2022,6,1576,2421611
いか,広島,2022,7,2226,2988657
いか,広島,2022,8,1852,2691084
いか,広島,2022,9,1402,2135259
いか,広島,2022,10,1914,2558723
いか,広島,2022,11,4040,3848635
いか,広島,2022,12,3906,3895470
いか,山口,2022,4,8,6653
いか,山口,2022,5,161,105883
いか,山口,2022,6,12,6674
いか,愛媛,2022,4,4,2106
いか,愛媛,2022,6,273,254124
いか,愛媛,2022,7,676,756432
いか,愛媛,2022,8,168,223992
いか,愛媛,2022,9,338,456192
いか,愛媛,2022,10,81,95688
いか,大分,2022,3,210,262764
いか,大分,2022,4,120,139644
いか,大分,2022,5,24,23652
たこ,合計,2022,1,1485,2898968
たこ,合計,2022,2,898,1674847
たこ,合計,2022,3,926,1728560
たこ,合計,2022,4,1401,2706474
たこ,合計,2022,5,2213,4010656
たこ,合計,2022,6,2170,3953098
たこ,合計,2022,7,2951,5318297
たこ,合計,2022,8,5009,8082137
たこ,合計,2022,9,4874,6659393
たこ,合計,2022,10,790,1401230
たこ,合計,2022,11,1630,3062824
たこ,合計,2022,12,2422,5287791
たこ,広島,2022,1,1485,2898968
たこ,広島,2022,2,898,1674847
たこ,広島,2022,3,926,1728560
たこ,広島,2022,4,1401,2706474
たこ,広島,2022,5,2213,4010656
たこ,広島,2022,6,2170,3953098
たこ,広島,2022,7,2951,5318297
たこ,広島,2022,8,5009,8082137
たこ,広島,2022,9,4874,6659393
たこ,広島,2022,10,790,1401230
たこ,広島,2022,11,1630,3062824
たこ,広島,2022,12,2422,5287791
かに,合計,2022,1,102,246750
かに,合計,2022,2,82,203154
かに,合計,2022,3,90,212984
かに,合計,2022,4,96,208735
かに,合計,2022,5,66,113730
かに,合計,2022,6,86,116930
かに,合計,2022,7,67,97277
かに,合計,2022,8,38,60329
かに,合計,2022,9,32,69602
かに,合計,2022,10,110,182544
かに,合計,2022,11,54,135040
かに,合計,2022,12,66,348197
かに,広島,2022,1,102,246750
かに,広島,2022,2,82,203154
かに,広島,2022,3,90,212984
かに,広島,2022,4,96,208735
かに,広島,2022,5,66,113730
かに,広島,2022,6,82,108236
かに,広島,2022,7,67,97277
かに,広島,2022,8,38,60329
かに,広島,2022,9,32,69602
かに,広島,2022,10,110,182544
かに,広島,2022,11,54,135040
かに,広島,2022,12,66,348197
かに,山口,2022,6,4,8694
うに,合計,2022,1,8,158868
うに,合計,2022,2,7,184464
うに,合計,2022,3,5,167292
うに,合計,2022,4,6,161838
うに,合計,2022,5,4,84132
うに,合計,2022,6,3,77760
うに,合計,2022,7,6,145260
うに,合計,2022,8,3,110808
うに,合計,2022,9,3,139104
うに,合計,2022,10,1,67500
うに,合計,2022,11,2,74952
うに,合計,2022,12,9,361800
うに,東京,2022,1,5,62856
うに,東京,2022,2,4,50004
うに,東京,2022,3,3,34992
うに,東京,2022,4,4,50004
うに,東京,2022,5,3,34452
うに,東京,2022,6,1,11880
うに,東京,2022,11,1,11880
うに,東京,2022,12,6,135540
うに,広島,2022,1,3,96012
うに,広島,2022,2,3,134460
うに,広島,2022,3,2,132300
うに,広島,2022,4,2,111834
うに,広島,2022,5,1,49680
うに,広島,2022,6,2,65880
うに,広島,2022,7,6,145260
うに,広島,2022,8,3,110808
うに,広島,2022,9,3,139104
うに,広島,2022,10,1,67500
うに,広島,2022,11,1,63072
うに,広島,2022,12,3,226260
なまこ,合計,2022,1,1528,1967506
なまこ,合計,2022,2,1053,1208249
なまこ,合計,2022,3,864,1026357
なまこ,合計,2022,4,2,1728
なまこ,合計,2022,11,19,45620
なまこ,合計,2022,12,1049,2976603
なまこ,広島,2022,1,1507,1946554
なまこ,広島,2022,2,1048,1205549
なまこ,広島,2022,3,864,1026357
なまこ,広島,2022,4,2,1728
なまこ,広島,2022,11,19,45620
なまこ,広島,2022,12,1049,2976603
なまこ,愛媛,2022,1,21,20952
なまこ,愛媛,2022,2,5,2700
えび,合計,2022,1,388,792474
えび,合計,2022,2,274,606699
えび,合計,2022,3,264,645453
えび,合計,2022,4,240,552029
えび,合計,2022,5,116,280639
えび,合計,2022,6,934,2080186
えび,合計,2022,7,3865,6423831
えび,合計,2022,8,5658,8808068
えび,合計,2022,9,2277,4323311
えび,合計,2022,10,3191,5691873
えび,合計,2022,11,6123,8223546
えび,合計,2022,12,3133,5391499
えび,広島,2022,1,388,792474
えび,広島,2022,2,274,606699
えび,広島,2022,3,264,645453
えび,広島,2022,4,240,552029
えび,広島,2022,5,116,280639
えび,広島,2022,6,934,2080186
えび,広島,2022,7,3865,6423831
えび,広島,2022,8,5658,8808068
えび,広島,2022,9,2277,4323311
えび,広島,2022,10,3191,5691873
えび,広島,2022,11,6123,8223546
えび,広島,2022,12,3133,5391499
伊勢えび,合計,2022,1,8,60480
伊勢えび,合計,2022,3,1,3089
伊勢えび,合計,2022,5,3,23706
伊勢えび,合計,2022,9,6,38286
伊勢えび,合計,2022,11,1,4158
伊勢えび,合計,2022,12,1,8014
伊勢えび,広島,2022,1,4,32400
伊勢えび,広島,2022,3,1,3089
伊勢えび,広島,2022,5,2,15606
伊勢えび,広島,2022,9,3,21384
伊勢えび,広島,2022,11,1,4158
伊勢えび,広島,2022,12,1,8014
伊勢えび,愛媛,2022,1,4,28080
伊勢えび,愛媛,2022,5,2,8100
伊勢えび,愛媛,2022,9,3,16902
あさり,合計,2022,1,278,265270
あさり,合計,2022,2,94,88992
あさり,合計,2022,3,140,136080
あさり,合計,2022,4,170,165240
あさり,合計,2022,5,225,218700
あさり,合計,2022,6,181,187110
あさり,合計,2022,7,25,29700
あさり,合計,2022,8,3,4860
あさり,合計,2022,9,15,17010
あさり,合計,2022,10,95,112860
あさり,合計,2022,11,85,100710
あさり,合計,2022,12,42,49680
あさり,広島,2022,2,60,57780
あさり,広島,2022,3,140,136080
あさり,広島,2022,4,170,165240
あさり,広島,2022,5,225,218700
あさり,広島,2022,6,181,187110
あさり,広島,2022,7,25,29700
あさり,広島,2022,8,3,4860
あさり,広島,2022,9,15,17010
あさり,広島,2022,10,95,112860
あさり,広島,2022,11,85,100710
あさり,広島,2022,12,42,49680
あさり,山口,2022,1,278,265270
あさり,山口,2022,2,34,31212
はまぐり,合計,2022,1,2,1717
はまぐり,合計,2022,2,3,6588
はまぐり,合計,2022,3,165,212209
はまぐり,合計,2022,4,3,9731
はまぐり,合計,2022,5,2,1944
はまぐり,合計,2022,7,13,33696
はまぐり,合計,2022,8,13,35073
はまぐり,合計,2022,9,1,2443
はまぐり,合計,2022,10,1,1620
はまぐり,合計,2022,12,300,448956
はまぐり,三重,2022,3,58,68310
はまぐり,三重,2022,12,93,129816
はまぐり,広島,2022,1,2,1717
はまぐり,広島,2022,2,3,6588
はまぐり,広島,2022,3,107,143899
はまぐり,広島,2022,4,3,9731
はまぐり,広島,2022,5,2,1944
はまぐり,広島,2022,7,13,33696
はまぐり,広島,2022,8,13,35073
はまぐり,広島,2022,9,1,2443
はまぐり,広島,2022,10,1,1620
はまぐり,広島,2022,12,207,319140
ﾎﾝﾋﾞﾉｽ貝,合計,2022,3,1,1026
ﾎﾝﾋﾞﾉｽ貝,合計,2022,5,1,1404
ﾎﾝﾋﾞﾉｽ貝,合計,2022,9,2,2592
ﾎﾝﾋﾞﾉｽ貝,広島,2022,3,1,1026
ﾎﾝﾋﾞﾉｽ貝,広島,2022,5,1,1404
ﾎﾝﾋﾞﾉｽ貝,広島,2022,9,2,2592
さざえ,合計,2022,1,728,608101
さざえ,合計,2022,2,504,388346
さざえ,合計,2022,3,426,432057
さざえ,合計,2022,4,458,553859
さざえ,合計,2022,5,617,794619
さざえ,合計,2022,6,901,968280
さざえ,合計,2022,7,1296,1293655
さざえ,合計,2022,8,1690,1681743
さざえ,合計,2022,9,1568,1561148
さざえ,合計,2022,10,2110,2026414
さざえ,合計,2022,11,1670,1556602
さざえ,合計,2022,12,1612,1656252
さざえ,広島,2022,1,656,557677
さざえ,広島,2022,2,454,360968
さざえ,広島,2022,3,426,432057
さざえ,広島,2022,4,458,553859
さざえ,広島,2022,5,617,794619
さざえ,広島,2022,6,901,968280
さざえ,広島,2022,7,1288,1286678
さざえ,広島,2022,8,1679,1670014
さざえ,広島,2022,9,1568,1561148
さざえ,広島,2022,10,2110,2026414
さざえ,広島,2022,11,1670,1556602
さざえ,広島,2022,12,1612,1656252
さざえ,愛媛,2022,1,73,50424
さざえ,愛媛,2022,2,50,27378
さざえ,愛媛,2022,7,8,6977
さざえ,愛媛,2022,8,12,11729
あわび,合計,2022,1,82,409158
あわび,合計,2022,2,20,99830
あわび,合計,2022,3,8,90256
あわび,合計,2022,4,17,117957
あわび,合計,2022,5,6,63941
あわび,合計,2022,6,6,74892
あわび,合計,2022,7,6,55550
あわび,合計,2022,8,7,56798
あわび,合計,2022,9,14,158684
あわび,合計,2022,10,14,110161
あわび,合計,2022,11,22,159651
あわび,合計,2022,12,60,489958
あわび,広島,2022,1,82,409158
あわび,広島,2022,2,20,99830
あわび,広島,2022,3,8,90256
あわび,広島,2022,4,17,117957
あわび,広島,2022,5,6,63941
あわび,広島,2022,6,6,74892
あわび,広島,2022,7,6,55550
あわび,広島,2022,8,7,56798
あわび,広島,2022,9,14,158684
あわび,広島,2022,10,14,110161
あわび,広島,2022,11,22,159651
あわび,広島,2022,12,60,489958
とり貝,合計,2022,1,11,22443
とり貝,合計,2022,2,68,120629
とり貝,合計,2022,3,416,682654
とり貝,合計,2022,4,550,691472
とり貝,合計,2022,5,15,23857
とり貝,合計,2022,6,8,10206
とり貝,合計,2022,7,3,21870
とり貝,合計,2022,8,2,11340
とり貝,合計,2022,9,1,7560
とり貝,広島,2022,1,11,22443
とり貝,広島,2022,2,68,120629
とり貝,広島,2022,3,416,682654
とり貝,広島,2022,4,550,691472
とり貝,広島,2022,5,15,23857
とり貝,広島,2022,6,8,10206
とり貝,広島,2022,7,3,21870
とり貝,広島,2022,8,2,11340
とり貝,広島,2022,9,1,7560
みる貝,合計,2022,1,61,199951
みる貝,合計,2022,2,66,174474
みる貝,合計,2022,3,113,250616
みる貝,合計,2022,4,130,253428
みる貝,合計,2022,5,39,111705
みる貝,合計,2022,6,37,110560
みる貝,合計,2022,7,40,119341
みる貝,合計,2022,8,19,58785
みる貝,合計,2022,9,1,3402
みる貝,合計,2022,11,13,35818
みる貝,合計,2022,12,65,211364
みる貝,広島,2022,1,1,1069
みる貝,広島,2022,2,10,7560
みる貝,広島,2022,3,48,58160
みる貝,広島,2022,4,77,79386
みる貝,広島,2022,5,8,20229
みる貝,広島,2022,6,1,1858
みる貝,広島,2022,7,5,15985
みる貝,広島,2022,8,4,15423
みる貝,広島,2022,9,1,3402
みる貝,広島,2022,11,13,35818
みる貝,広島,2022,12,20,54116
みる貝,山口,2022,1,60,198882
みる貝,山口,2022,2,56,166914
みる貝,山口,2022,3,65,192456
みる貝,山口,2022,4,52,174042
みる貝,山口,2022,5,31,91476
みる貝,山口,2022,6,37,108702
みる貝,山口,2022,7,35,103356
みる貝,山口,2022,8,15,43362
みる貝,山口,2022,12,45,157248
その他貝類,合計,2022,1,1059,814099
その他貝類,合計,2022,2,1421,1141558
その他貝類,合計,2022,3,2656,2499713
その他貝類,合計,2022,4,1735,1790252
その他貝類,合計,2022,5,430,506032
その他貝類,合計,2022,6,468,582310
その他貝類,合計,2022,7,453,550857
その他貝類,合計,2022,8,361,431005
その他貝類,合計,2022,9,340,374455
その他貝類,合計,2022,10,257,392645
その他貝類,合計,2022,11,207,377610
その他貝類,合計,2022,12,547,781717
その他貝類,福井,2022,4,3,9504
その他貝類,福井,2022,5,3,8316
その他貝類,福井,2022,6,5,14904
その他貝類,福井,2022,7,2,6588
その他貝類,島根,2022,2,3,4860
その他貝類,島根,2022,4,1,1620
その他貝類,島根,2022,5,1,1620
その他貝類,島根,2022,8,1,1620
その他貝類,広島,2022,1,1055,802435
その他貝類,広島,2022,2,1410,1113370
その他貝類,広島,2022,3,2646,2470553
その他貝類,広島,2022,4,1723,1756448
その他貝類,広島,2022,5,424,490264
